"tag","authorId","smellName","file","classDataShouldBePrivate","complexClass","functionalDecomposition","godClass","spaghettiCode","hasLongMethods"
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",272,"missing.links","src/java/org/apache/cassandra/schema/CompressionParams.java",1,0,0,0,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",272,"org.silo","src/java/org/apache/cassandra/streaming/messages/FileMessageHeader.java",1,0,0,0,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",272,"missing.links","src/java/org/apache/cassandra/streaming/messages/FileMessageHeader.java",1,0,0,0,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",246,"org.silo","src/java/org/apache/cassandra/net/MessagingService.java",1,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",246,"missing.links","src/java/org/apache/cassandra/net/MessagingService.java",1,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",407,"missing.links","test/unit/org/apache/cassandra/cql3/CQLTester.java",0,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",239,"missing.links","test/unit/org/apache/cassandra/cql3/validation/operations/DeleteTest.java",0,0,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",271,"missing.links","test/unit/org/apache/cassandra/cql3/validation/entities/CollectionsTest.java",0,0,0,1,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",407,"missing.links","test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java",0,0,0,1,1,1
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",407,"missing.links","src/java/org/apache/cassandra/net/MessagingService.java",1,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",463,"org.silo","src/java/org/apache/cassandra/db/rows/Row.java",0,0,0,1,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",463,"missing.links","src/java/org/apache/cassandra/db/rows/Row.java",0,0,0,1,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",463,"org.silo","test/unit/org/apache/cassandra/cql3/validation/entities/SecondaryIndexTest.java",0,0,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",463,"missing.links","test/unit/org/apache/cassandra/cql3/validation/entities/SecondaryIndexTest.java",0,0,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",463,"org.silo","test/unit/org/apache/cassandra/cql3/validation/operations/SelectTest.java",0,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",463,"missing.links","test/unit/org/apache/cassandra/cql3/validation/operations/SelectTest.java",0,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",378,"org.silo","test/unit/org/apache/cassandra/cql3/validation/entities/SecondaryIndexTest.java",0,0,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",378,"missing.links","test/unit/org/apache/cassandra/cql3/validation/entities/SecondaryIndexTest.java",0,0,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",293,"missing.links","src/java/org/apache/cassandra/config/DatabaseDescriptor.java",0,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",239,"missing.links","src/java/org/apache/cassandra/schema/SchemaKeyspace.java",1,0,0,1,0,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",271,"missing.links","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java",0,1,0,1,1,0
"a6da2bc89b46b6e1162dace3b6514a4f2249e88c",271,"missing.links","src/java/org/apache/cassandra/service/StartupChecks.java",1,0,0,0,0,0
"v0_release",176,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/dba/TypesMapping.java",1,0,0,0,0,0
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java",0,1,0,1,1,0
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java",0,1,0,1,1,0
"v0_release",171,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v0_release",171,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java",0,0,0,1,0,0
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java",0,0,0,1,0,0
"v0_release",171,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfo.java",0,0,0,1,0,0
"v0_release",171,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfo.java",0,0,0,1,0,0
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,1
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,1
"v0_release",173,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v0_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,1
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/DataMap.java",0,1,0,1,1,0
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/DataMap.java",0,1,0,1,1,0
"v0_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextTest.java",0,0,0,1,0,0
"v0_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextTest.java",0,0,0,1,0,0
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v0_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryTest.java",0,0,0,1,0,0
"v0_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryTest.java",0,0,0,1,0,0
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/QualifierTranslator.java",0,0,0,0,0,1
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/QualifierTranslator.java",0,0,0,0,0,1
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,0,0
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,0,0
"v0_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/exp/ExpressionFactory.java",0,0,0,1,1,0
"v0_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/exp/ExpressionFactory.java",0,0,0,1,1,0
"v1_release",171,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeView.java",0,0,0,1,1,0
"v1_release",171,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeView.java",0,0,0,1,1,0
"v1_release",171,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java",0,1,0,1,1,0
"v1_release",171,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java",0,1,0,1,1,0
"v1_release",171,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/ObjAttributeTableModel.java",0,0,0,0,0,1
"v1_release",171,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/ObjAttributeTableModel.java",0,0,0,0,0,1
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/exp/ExpressionFactory.java",0,1,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/exp/ExpressionFactory.java",0,1,0,1,1,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,1,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java",0,0,0,1,1,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java",0,0,0,1,1,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/translator/select/SelectTranslatorIT.java",0,0,0,1,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/translator/select/SelectTranslatorIT.java",0,0,0,1,0,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/merge/CreateTableToModelIT.java",0,0,1,0,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/merge/CreateTableToModelIT.java",0,0,1,0,0,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextPrefetchIT.java",0,0,0,1,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextPrefetchIT.java",0,0,0,1,0,0
"v1_release",174,"org.silo","modeler/cayenne-modeler/src/test/java/org/apache/cayenne/modeler/action/CreateNodeActionTest.java",0,0,1,0,0,0
"v1_release",174,"missing.links","modeler/cayenne-modeler/src/test/java/org/apache/cayenne/modeler/action/CreateNodeActionTest.java",0,0,1,0,0,0
"v1_release",174,"org.silo","modeler/cayenne-modeler/src/test/java/org/apache/cayenne/modeler/event/DomainDisplayEventTest.java",0,0,1,0,0,0
"v1_release",174,"missing.links","modeler/cayenne-modeler/src/test/java/org/apache/cayenne/modeler/event/DomainDisplayEventTest.java",0,0,1,0,0,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DataContext.java",0,0,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DataContext.java",0,0,0,1,1,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DataDomain.java",0,0,0,1,0,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DataDomain.java",0,0,0,1,0,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/QualifierTranslator.java",0,0,0,0,0,1
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/QualifierTranslator.java",0,0,0,0,0,1
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java",0,1,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java",0,1,0,1,1,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplate.java",0,0,0,1,0,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplate.java",0,0,0,1,0,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/DataMap.java",0,1,0,1,1,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/DataMap.java",0,1,0,1,1,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java",0,0,0,0,0,1
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java",0,0,0,0,0,1
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/configuration/Constants.java",1,0,0,0,0,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/configuration/Constants.java",1,0,0,0,0,0
"v1_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/CayenneProjects.java",1,0,0,0,0,0
"v1_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/CayenneProjects.java",1,0,0,0,0,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/CayenneProjects.java",1,0,0,0,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/CayenneProjects.java",1,0,0,0,0,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/testdo/things/auto/_Box.java",1,0,0,0,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/testdo/things/auto/_Box.java",1,0,0,0,0,0
"v1_release",174,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/testdo/return_types/auto/_ReturnTypesMap1.java",1,0,0,0,0,0
"v1_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/testdo/return_types/auto/_ReturnTypesMap1.java",1,0,0,0,0,0
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/query/ObjectSelect.java",0,0,0,1,0,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/ObjectSelect.java",0,0,0,1,0,0
"v1_release",180,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/Compiler.java",0,0,0,0,0,1
"v1_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/loader/mapper/DefaultJdbc2JavaTypeMapper.java",1,0,0,0,0,0
"v1_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/loader/mapper/DefaultJdbc2JavaTypeMapper.java",1,0,0,0,0,0
"v1_release",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",174,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java",0,1,0,1,1,0
"v1_release",174,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java",0,1,0,1,1,0
"v1_release",174,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v1_release",174,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v1_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/merge/CreateTableToModelIT.java",0,0,1,0,0,0
"v1_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/merge/CreateTableToModelIT.java",0,0,1,0,0,0
"v1_release",174,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",173,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfo.java",0,0,0,1,0,0
"v1_release",173,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfo.java",0,0,0,1,0,0
"v1_release",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/loader/mapper/DefaultJdbc2JavaTypeMapper.java",1,0,0,0,0,0
"v1_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/loader/mapper/DefaultJdbc2JavaTypeMapper.java",1,0,0,0,0,0
"v1_release",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/DataMap.java",0,1,0,1,1,0
"v1_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/DataMap.java",0,1,0,1,1,0
"v1_release",182,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_release",174,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java",0,0,0,0,0,1
"v1_release",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java",0,0,0,0,0,1
"v1_release",173,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java",0,0,0,1,1,0
"v1_release",173,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java",0,0,0,1,1,0
"v1_release",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/dba/TypesMapping.java",1,0,0,0,0,0
"v1_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/dba/TypesMapping.java",1,0,0,0,0,0
"v1_release",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java",0,0,0,0,0,1
"v1_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java",0,0,0,0,0,1
"v1_release",173,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/testdo/return_types/auto/_ReturnTypesMap1.java",1,0,0,0,0,0
"v1_release",173,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/testdo/return_types/auto/_ReturnTypesMap1.java",1,0,0,0,0,0
"v1_rc_1",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/naming/ExportedKey.java",1,0,0,0,0,0
"v1_rc_1",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/naming/ExportedKey.java",1,0,0,0,0,0
"v1_rc_1",173,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfo.java",0,0,0,1,0,0
"v1_rc_1",173,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfo.java",0,0,0,1,0,0
"v1_rc_1",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_rc_1",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,1,0
"v1_rc_1",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplate.java",0,0,0,1,0,0
"v1_rc_1",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplate.java",0,0,0,1,0,0
"v1_rc_1",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,1,0
"v1_rc_1",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,1,0
"v1_rc_1",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/ObjRelationship.java",0,0,0,1,0,0
"v1_rc_1",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/ObjRelationship.java",0,0,0,1,0,0
"v1_rc_1",173,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java",0,0,0,1,1,0
"v1_rc_1",173,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java",0,0,0,1,1,0
"v1_rc_1",173,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v1_rc_1",173,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v1_rc_1",174,"radiosilence","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeView.java",0,0,0,1,1,0
"v1_rc_1",174,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeView.java",0,0,0,1,1,0
"v1_rc_1",174,"radiosilence","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v1_rc_1",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v1_rc_1",174,"radiosilence","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v1_rc_1",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v1_rc_1",174,"radiosilence","cayenne-server/src/main/java/org/apache/cayenne/query/ObjectSelect.java",0,0,0,1,0,0
"v1_rc_1",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/ObjectSelect.java",0,0,0,1,0,0
"v2_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v2_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v2_release",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v2_release",174,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/pref/ProjectStatePreferences.java",1,0,0,0,0,0
"v2_release",174,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeView.java",0,0,0,1,1,0
"v2_release",174,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java",0,1,0,1,1,0
"v2_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v2_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v2_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/DefaultSelectTranslator.java",0,0,0,0,0,1
"v2_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/DefaultSelectTranslator.java",0,0,0,0,0,1
"v2_release",173,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,0,0
"v2_release",173,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,0,0
"v2_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/QualifierTranslator.java",0,0,0,0,0,1
"v2_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/QualifierTranslator.java",0,0,0,0,0,1
"v2_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/translator/select/DefaultSelectTranslatorIT.java",0,0,0,1,0,0
"v2_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/translator/select/DefaultSelectTranslatorIT.java",0,0,0,1,0,0
"v2_release",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v2_release",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v2_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/configuration/Constants.java",1,0,0,0,0,0
"v2_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/configuration/Constants.java",1,0,0,0,0,0
"v2_release",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v2_release",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java",0,0,0,1,1,0
"v2_release",174,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/CayenneProjects.java",1,0,0,0,0,0
"v2_release",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/dba/TypesMapping.java",1,0,0,0,0,0
"v2_rc_2",174,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/configuration/Constants.java",1,0,0,0,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextPrefetchIT.java",0,0,0,1,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextPrefetchIT.java",0,0,0,1,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DbLoader.java",0,0,0,1,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/access/DataContextIT.java",0,0,0,1,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java",0,0,0,1,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/IncrementalFaultList.java",0,0,0,1,1,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/IncrementalFaultList.java",0,0,0,1,1,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/OracleResultSetWrapper.java",0,1,0,1,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/OracleResultSetWrapper.java",0,1,0,1,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/loader/mapper/DefaultJdbc2JavaTypeMapper.java",1,0,0,0,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/loader/mapper/DefaultJdbc2JavaTypeMapper.java",1,0,0,0,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/dba/TypesMapping.java",1,0,0,0,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/dba/TypesMapping.java",1,0,0,0,0,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,1,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java",1,0,0,1,1,0
"v2_rc_2",171,"org.silo","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v2_rc_2",171,"missing.links","modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/PasteAction.java",0,0,0,0,0,1
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/Compiler.java",0,0,0,0,0,1
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/Compiler.java",0,0,0,0,0,1
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/map/MapLoader.java",1,1,0,1,1,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/map/MapLoader.java",1,1,0,1,1,0
"v2_rc_2",171,"org.silo","cayenne-server/src/main/java/org/apache/cayenne/access/DataDomain.java",0,0,0,1,0,0
"v2_rc_2",171,"missing.links","cayenne-server/src/main/java/org/apache/cayenne/access/DataDomain.java",0,0,0,1,0,0
